Date,Open,High,Low,Close,Adj Close,Volume
2019-09-23,2.980000,2.980000,1.710000,1.750000,1.750000,312281600
2019-09-30,1.720000,1.730000,1.190000,1.620000,1.620000,329802300
2019-10-07,1.580000,1.800000,1.450000,1.560000,1.560000,169426300
2019-10-14,1.560000,1.640000,1.400000,1.520000,1.520000,118889500
2019-10-21,1.520000,1.770000,1.490000,1.510000,1.510000,133358200
2019-10-28,1.430000,1.550000,1.360000,1.520000,1.520000,116094800
2019-11-04,1.650000,2.460000,1.580000,1.980000,1.980000,436326800
2019-11-11,1.900000,2.050000,1.660000,1.800000,1.800000,165702800
2019-11-18,1.880000,2.050000,1.730000,1.940000,1.940000,140051800
2019-11-25,1.990000,2.500000,1.960000,2.270000,2.270000,201968000
2019-12-02,2.350000,2.580000,2.200000,2.260000,2.260000,202502700
2019-12-09,2.210000,2.430000,2.110000,2.390000,2.390000,136792800
2019-12-16,2.440000,2.730000,2.390000,2.690000,2.690000,201655200
2019-12-23,2.740000,2.760000,2.350000,2.420000,2.420000,142328700
2019-12-30,2.920000,4.870000,2.880000,3.830000,3.830000,834361800
2020-01-06,4.190000,4.240000,3.130000,3.510000,3.510000,368345100
2020-01-13,3.710000,4.710000,3.520000,4.670000,4.670000,558847600
2020-01-20,4.600000,5.650000,4.310000,4.660000,4.660000,556629600
2020-01-27,3.990000,4.380000,3.670000,3.780000,3.780000,357785100
2020-02-03,3.540000,4.700000,3.520000,3.810000,3.810000,427478400
2020-02-10,3.670000,4.200000,3.620000,3.770000,3.770000,284296900
2020-02-17,3.900000,4.400000,3.760000,4.080000,4.080000,248256600
2020-02-24,3.790000,5.190000,3.760000,4.130000,4.130000,473547300
2020-03-02,4.150000,4.210000,3.420000,3.550000,3.550000,287109400
2020-03-09,3.010000,3.540000,2.980000,3.110000,3.110000,215541800
2020-03-16,2.870000,3.120000,2.110000,2.400000,2.400000,256587700
2020-03-23,2.340000,3.070000,2.150000,2.840000,2.840000,237485000
2020-03-30,2.810000,2.880000,2.220000,2.400000,2.400000,145992700
2020-04-06,2.480000,2.820000,2.400000,2.670000,2.670000,132139200
2020-04-13,2.670000,3.410000,2.630000,3.210000,3.210000,163064000
2020-04-20,3.180000,3.350000,2.910000,2.940000,2.940000,92479300
2020-04-27,3.000000,3.980000,2.950000,3.180000,3.180000,237016000
2020-05-04,3.080000,3.800000,3.080000,3.770000,3.770000,154425800
2020-05-11,3.720000,3.780000,3.270000,3.370000,3.370000,107199500
2020-05-18,3.500000,3.820000,3.180000,3.270000,3.270000,166051300
2020-05-25,3.420000,4.200000,3.400000,3.980000,3.980000,243626700
2020-06-01,4.000000,6.200000,3.960000,5.590000,5.590000,614773000
2020-06-08,5.810000,6.950000,5.660000,6.100000,6.100000,509378700
2020-06-15,5.970000,7.630000,5.920000,7.340000,7.340000,466550900
2020-06-22,7.860000,7.900000,6.500000,6.900000,6.900000,376985200
2020-06-29,6.980000,9.400000,6.710000,9.380000,9.380000,416895200
2020-07-06,11.050000,15.730000,10.700000,14.980000,14.980000,1979849000
2020-07-13,15.260000,16.440001,10.460000,11.090000,11.090000,1048311500
2020-07-20,11.420000,13.580000,10.910000,11.820000,11.820000,584356200
2020-07-27,12.030000,13.000000,11.270000,11.940000,11.940000,350270200
2020-08-03,12.530000,14.530000,12.460000,13.420000,13.420000,416236400
2020-08-10,13.940000,15.450000,12.540000,13.100000,13.100000,456183200
2020-08-17,13.070000,14.690000,13.060000,14.120000,14.120000,310532400
2020-08-24,14.630000,20.969999,14.310000,18.500000,18.500000,1116500200
2020-08-31,17.190001,21.049999,15.610000,17.980000,17.980000,808985700
2020-09-07,17.170000,18.719999,16.510000,17.969999,17.969999,315666300
2020-09-14,18.180000,20.250000,17.900000,19.410000,19.410000,347608500
2020-09-21,19.049999,19.450001,16.750000,18.320000,18.320000,322790300
2020-09-28,18.879999,22.590000,18.430000,21.180000,21.180000,561306600
2020-10-05,21.660000,22.450001,20.600000,21.469999,21.469999,308480100
2020-10-12,21.879999,29.400000,21.170000,28.480000,28.480000,1042696800
2020-10-19,28.209999,28.559999,26.480000,27.160000,27.160000,410257300
2020-10-26,26.610001,32.200001,25.459999,30.580000,30.580000,616885000
2020-11-02,33.950001,43.299999,31.680000,41.630001,41.630001,1413970800
2020-11-09,41.650002,54.200001,38.110001,44.560001,44.560001,1558836100
2020-11-16,41.119999,50.590000,41.099998,49.250000,49.250000,1366351300
2020-11-23,50.860001,57.200001,49.250000,54.000000,54.000000,824176300
2020-11-30,54.209999,54.389999,38.430000,43.040001,43.040001,1104659900
2020-12-07,42.500000,48.299999,41.259998,41.980000,41.980000,656688900
2020-12-14,39.939999,48.000000,39.509998,46.720001,46.720001,680299500
2020-12-21,45.630001,49.840000,45.020000,45.770000,45.770000,391506800
2020-12-28,46.669998,50.500000,42.230000,48.740002,48.740002,471803900
2021-01-04,51.200001,59.310001,49.080002,58.919998,58.919998,874924200
2021-01-11,64.949997,66.989998,55.669998,56.270000,56.270000,811735100
2021-01-18,58.209999,62.169998,55.880001,61.950001,61.950001,401582300
2021-01-25,64.050003,64.519997,55.150002,57.000000,57.000000,408091300
2021-02-01,59.070000,59.200001,54.369999,56.669998,56.669998,317960500
2021-02-08,57.080002,64.599998,56.180000,59.849998,59.849998,347609200
2021-02-15,60.400002,62.139999,52.599998,55.040001,55.040001,224807300
2021-02-22,54.180000,54.369999,41.660000,45.779999,45.779999,489693500
2021-03-01,48.549999,50.419998,31.910000,38.110001,38.110001,840111800
2021-03-08,36.970001,46.160000,34.900002,45.500000,45.500000,758727300
2021-03-15,45.549999,46.290001,40.439999,43.349998,43.349998,423342100
2021-03-22,44.070000,44.560001,34.000000,36.130001,36.130001,543197500
2021-03-29,35.259998,42.060001,34.500000,39.660000,39.660000,403945600
2021-04-05,40.540001,40.650002,36.950001,38.119999,38.119999,352375300
2021-04-12,37.959999,39.330002,34.060001,36.090000,36.090000,378802600
2021-04-19,36.779999,41.200001,35.360001,41.080002,41.080002,426993600
2021-04-26,41.959999,43.220001,37.349998,39.840000,39.840000,415261300
2021-05-03,40.340000,41.450001,35.770000,36.939999,36.939999,341890300
2021-05-10,36.779999,36.790001,30.709999,33.419998,33.419998,475607500
2021-05-17,33.330002,34.779999,32.590000,34.060001,34.060001,296309800
2021-05-24,34.259998,39.759998,33.560001,38.619999,38.619999,311101800
2021-05-31,39.990002,42.880001,39.939999,41.939999,41.939999,271358400
2021-06-07,41.669998,46.259998,41.439999,45.680000,45.680000,260448800
2021-06-14,45.950001,48.369999,43.770000,46.910000,46.910000,313099400
2021-06-21,46.549999,46.990002,43.810001,45.070000,45.070000,215642600
2021-06-28,45.720001,55.130001,45.549999,50.400002,50.400002,449918100
2021-07-05,49.400002,51.740002,42.730000,45.529999,45.529999,311915900
2021-07-12,45.970001,46.910000,42.400002,42.799999,42.799999,261953100
2021-07-19,41.490002,47.380001,40.480000,43.990002,43.990002,251569600
2021-07-26,42.669998,45.200001,38.660000,44.680000,44.680000,329790700
2021-08-02,44.650002,46.779999,43.450001,43.840000,43.840000,221315200
2021-08-09,43.700001,46.380001,40.610001,41.029999,41.029999,183773400
2021-08-16,39.459999,39.630001,36.240002,36.919998,36.919998,275732800
2021-08-23,37.439999,39.740002,37.040001,38.049999,38.049999,161107600
2021-08-30,38.169998,41.020000,36.639999,40.369999,40.369999,214163300
2021-09-06,40.849998,41.860001,37.549999,37.980000,37.980000,150178200
2021-09-13,38.009998,39.400002,36.560001,37.509998,37.509998,158896900
2021-09-20,36.110001,36.500000,34.540001,35.380001,35.380001,166834100
2021-09-27,35.430000,37.029999,34.419998,35.380001,35.380001,167842700
2021-10-04,35.020000,36.639999,33.169998,35.830002,35.830002,190054500
2021-10-11,36.090000,38.290001,35.180000,37.709999,37.709999,163499100
2021-10-18,37.490002,40.900002,37.270000,38.880001,38.880001,159844700
2021-10-25,39.400002,42.610001,39.189999,39.410000,39.410000,197759200
2021-11-01,38.110001,44.000000,38.110001,42.290001,42.290001,220191300
2021-11-08,42.650002,44.270000,38.830002,42.669998,42.669998,210830300
2021-11-15,42.599998,42.689999,37.450001,38.660000,38.660000,192829900
2021-11-22,40.419998,43.119999,39.099998,39.990002,39.990002,190017500
2021-11-29,40.849998,41.419998,31.500000,32.150002,32.150002,322720600
2021-12-06,32.349998,35.549999,29.660000,34.259998,34.259998,239160100
2021-12-13,33.680000,34.669998,28.020000,30.000000,30.000000,255939900
2021-12-20,29.450001,30.799999,27.790001,30.520000,30.520000,207347400
2021-12-27,30.389999,33.040001,27.520000,31.680000,31.680000,320873000
2022-01-03,33.520000,33.799999,28.280001,29.299999,29.299999,244100700
2022-01-10,29.000000,31.860001,27.780001,30.950001,30.950001,210844900
2022-01-17,30.030001,30.910000,27.219999,27.350000,27.350000,172697600
2022-01-24,25.730000,25.980000,19.309999,20.900000,20.900000,394281500
2022-01-31,21.730000,25.230000,21.600000,23.959999,23.959999,339631500
2022-02-07,23.780001,26.410000,23.530001,24.100000,24.100000,241024500
2022-02-14,23.760000,26.270000,22.740000,23.209999,23.209999,207938300
2022-02-21,22.360001,22.959999,18.469999,20.940001,20.940001,239695700
2022-02-28,21.430000,23.350000,18.549999,18.629999,18.629999,319433300
2022-03-07,18.850000,20.549999,16.070000,16.070000,16.070000,438037500
2022-03-14,15.090000,21.240000,13.010000,20.860001,20.860001,644934200
2022-03-21,20.750000,22.600000,19.330000,19.910000,19.910000,462408100
2022-03-28,20.420000,23.860001,20.320000,21.930000,21.930000,443650500
2022-04-04,23.309999,23.980000,19.730000,20.000000,20.000000,386744900
2022-04-11,18.049999,20.559999,17.770000,19.650000,19.650000,246005300
2022-04-18,19.510000,19.889999,16.980000,17.180000,17.180000,259607600
2022-04-25,16.809999,18.190001,15.910000,16.700001,16.700001,280447900
2022-05-02,16.530001,18.219999,14.460000,14.920000,14.920000,307505100
2022-05-09,14.330000,14.680000,11.670000,14.310000,14.310000,373122700
2022-05-16,14.810000,17.600000,14.280000,16.440001,16.440001,395668500
2022-05-23,15.800000,16.690001,14.090000,16.570000,16.570000,274577900
2022-05-30,17.770000,18.930000,16.760000,18.080000,18.080000,324522700
2022-06-06,18.990000,20.450001,17.809999,18.139999,18.139999,318235400
2022-06-13,17.320000,20.889999,15.840000,20.770000,20.770000,446849900
2022-06-20,21.840000,24.170000,21.580000,24.080000,24.080000,316150200
2022-06-27,24.129999,24.430000,20.600000,21.360001,21.360001,319441700
2022-07-04,21.040001,23.280001,20.260000,22.600000,22.600000,230538300
2022-07-11,21.600000,21.799999,19.930000,20.719999,20.719999,235735100
2022-07-18,20.959999,21.820000,19.000000,19.240000,19.240000,239424200
2022-07-25,18.980000,19.840000,18.590000,19.730000,19.730000,158903000
2022-08-01,20.190001,21.469999,19.430000,20.219999,20.219999,221481500
2022-08-08,20.250000,21.969999,19.010000,21.110001,21.110001,194335500
2022-08-15,20.510000,21.549999,18.920000,19.049999,19.049999,140809300
2022-08-22,18.879999,21.260000,17.730000,19.920000,19.920000,194790400
2022-08-29,19.660000,20.670000,17.709999,17.730000,17.730000,194250000
2022-09-05,17.600000,19.590000,16.540001,19.160000,19.160000,176532800
2022-09-12,20.100000,22.740000,19.959999,20.150000,20.150000,321741700
2022-09-19,19.750000,20.959999,17.420000,17.639999,17.639999,206394700
2022-09-26,17.770000,18.400000,15.200000,15.770000,15.770000,210854300
2022-10-03,15.850000,16.879999,13.540000,13.760000,13.760000,244262000
2022-10-10,13.660000,13.730000,11.730000,11.750000,11.750000,263792200
2022-10-17,12.190000,13.220000,10.410000,11.210000,11.210000,297902400
2022-10-24,10.010000,11.090000,8.380000,9.690000,9.690000,482250800
2022-10-31,9.510000,11.690000,9.030000,11.680000,11.680000,369212900
2022-11-07,12.230000,12.380000,9.140000,11.560000,11.560000,411752700
2022-11-14,11.860000,12.120000,9.930000,10.470000,10.470000,287315800
2022-11-21,10.220000,10.740000,9.670000,10.170000,10.170000,162055100
2022-11-28,10.050000,13.320000,9.990000,13.130000,13.130000,426398900
2022-12-05,13.990000,14.030000,12.150000,12.630000,12.630000,306882700
2022-12-12,12.300000,13.240000,11.600000,11.600000,11.600000,208644500
2022-12-19,11.660000,11.710000,10.580000,10.970000,10.970000,185708900
2022-12-26,10.530000,10.610000,9.520000,9.750000,9.750000,186635000
2023-01-02,10.210000,10.970000,9.500000,10.370000,10.370000,226028800
2023-01-09,10.630000,11.810000,10.630000,11.800000,11.800000,211496900
2023-01-16,11.320000,11.690000,10.620000,11.070000,11.070000,164852400
2023-01-23,11.280000,13.220000,11.060000,12.710000,12.710000,249231100
2023-01-30,12.430000,12.440000,11.160000,11.190000,11.190000,291411900
2023-02-06,10.950000,11.030000,10.020000,10.310000,10.310000,188046900
2023-02-13,10.470000,10.600000,9.910000,10.190000,10.190000,180618500
2023-02-20,10.050000,10.400000,9.130000,9.300000,9.300000,176216600
2023-02-27,9.530000,9.700000,8.310000,9.570000,9.570000,311798000
2023-03-06,9.500000,9.640000,8.330000,8.510000,8.510000,215625000
2023-03-13,8.350000,8.740000,8.030000,8.260000,8.260000,186879600
2023-03-20,8.100000,9.530000,8.070000,9.070000,9.070000,204143600
2023-03-27,9.030000,10.750000,8.840000,10.510000,10.510000,210166700
2023-04-03,10.410000,10.510000,8.750000,9.010000,9.010000,166736300
2023-04-10,8.860000,9.790000,8.780000,9.270000,9.270000,175110300
2023-04-17,9.540000,10.030000,8.050000,8.330000,8.330000,229786100
2023-04-24,8.380000,8.400000,7.600000,7.870000,7.870000,250453300
2023-05-01,7.830000,8.370000,7.330000,8.150000,8.150000,218543200
2023-05-08,8.270000,8.540000,7.850000,7.950000,7.950000,193625900
2023-05-15,8.060000,8.280000,7.730000,8.070000,8.070000,190645200
2023-05-22,8.250000,8.850000,7.510000,7.700000,7.700000,288453400
2023-05-29,7.800000,7.990000,7.000000,7.560000,7.560000,289066700
2023-06-05,7.660000,8.750000,7.300000,7.730000,7.730000,367591100
2023-06-12,8.090000,10.210000,8.070000,9.400000,9.400000,421448600
2023-06-19,9.170000,9.840000,8.280000,8.430000,8.430000,189746300
2023-06-26,8.530000,10.090000,8.400000,9.690000,9.690000,253970800
2023-07-03,10.150000,10.490000,9.490000,9.990000,9.990000,235520400
2023-07-10,9.970000,11.320000,9.790000,10.540000,10.540000,315463300
2023-07-17,10.300000,11.100000,10.210000,10.580000,10.580000,183478800
2023-07-24,10.910000,14.780000,10.840000,14.740000,14.740000,567771700
2023-07-31,15.120000,16.180000,13.670000,14.720000,14.720000,457455000
2023-08-07,15.020000,15.200000,12.550000,12.900000,12.900000,284804600
2023-08-14,12.400000,12.560000,10.620000,10.670000,10.670000,339882900
2023-08-21,10.730000,11.330000,10.480000,10.830000,10.830000,186974900
2023-08-28,11.050000,11.350000,9.460000,11.000000,11.000000,340522400
2023-09-04,10.730000,11.180000,9.920000,10.040000,10.040000,140101300
2023-09-11,10.390000,10.880000,10.020000,10.430000,10.430000,172869700
2023-09-18,10.370000,10.470000,8.350000,8.530000,8.530000,446843600
2023-09-25,8.070000,9.220000,7.930000,9.040000,9.040000,218847000
2023-10-02,8.900000,9.000000,8.460000,8.720000,8.720000,138860200
2023-10-09,8.500000,9.190000,8.110000,8.470000,8.470000,181622200
2023-10-16,8.370000,8.650000,7.470000,7.580000,7.580000,165697700
2023-10-23,7.490000,8.120000,7.310000,7.440000,7.440000,165863000
2023-10-30,7.560000,8.300000,7.180000,8.230000,8.230000,188376000
2023-11-06,8.450000,8.510000,7.160000,7.240000,7.240000,183028700
2023-11-13,7.270000,8.200000,7.110000,7.390000,7.390000,229026400
2023-11-20,7.680000,8.030000,7.280000,7.400000,7.400000,142425000
2023-11-27,7.310000,7.520000,7.010000,7.150000,7.150000,221982300
2023-12-04,7.140000,8.280000,7.030000,7.380000,7.380000,368333700
2023-12-11,7.490000,8.140000,7.050000,7.980000,7.980000,321150300
2023-12-18,8.590000,8.900000,7.920000,8.420000,8.420000,430778700
2023-12-25,8.770000,9.570000,8.630000,9.070000,9.070000,397472700
2024-01-01,8.930000,8.940000,8.030000,8.060000,8.060000,219316000
2024-01-08,7.860000,8.050000,7.160000,7.170000,7.170000,275704900
2024-01-15,7.040000,7.050000,5.860000,6.060000,6.060000,337631200
2024-01-22,5.830000,6.880000,5.800000,6.140000,6.140000,367985500
2024-01-29,6.080000,6.160000,5.430000,5.540000,5.540000,290505400
2024-02-05,5.480000,6.050000,5.300000,5.930000,5.930000,233701100
