Date,Open,High,Low,Close,Adj Close,Volume
2021-07-26,31.590000,32.480000,31.150000,32.099998,30.828333,2376300
2021-08-02,32.500000,33.419998,32.349998,33.290001,31.971193,2944800
2021-08-09,33.290001,33.400002,32.459999,32.540001,31.250906,1947300
2021-08-16,32.330002,32.410000,29.750000,29.799999,28.619452,4179100
2021-08-23,30.120001,30.340000,29.350000,29.850000,28.667469,3107200
2021-08-30,30.020000,30.840000,29.809999,30.820000,29.599041,3311500
2021-09-06,30.990000,31.400000,30.790001,30.830000,29.608646,2444600
2021-09-13,30.790001,31.350000,30.690001,30.980000,29.752703,2629600
2021-09-20,30.400000,31.040001,29.990000,30.950001,29.723894,3389600
2021-09-27,31.150000,31.840000,30.510000,30.680000,29.464588,4439100
2021-10-04,30.660000,30.969999,29.510000,30.350000,29.513416,5168300
2021-10-11,30.549999,30.889999,30.059999,30.790001,29.941286,3707100
2021-10-18,30.680000,30.850000,29.740000,29.920000,29.095266,3079000
2021-10-25,29.990000,30.120001,29.180000,29.580000,28.764639,4313000
2021-11-01,30.080000,30.770000,29.250000,29.700001,28.881332,5003100
2021-11-08,29.370001,29.600000,28.469999,29.100000,28.297871,7804100
2021-11-15,29.240000,29.299999,28.049999,28.980000,28.181177,5283100
2021-11-22,28.930000,29.230000,27.750000,27.980000,27.208744,3189600
2021-11-29,27.750000,28.440001,27.110001,28.219999,27.442127,5825600
2021-12-06,28.370001,28.959999,27.980000,28.469999,27.685236,4136900
2021-12-13,27.969999,28.440001,27.770000,27.860001,27.092051,4610400
2021-12-20,27.340000,28.129999,27.120001,28.080000,27.305986,3337400
2021-12-27,28.000000,28.559999,27.900000,28.450001,27.665787,3556100
2022-01-03,28.620001,29.799999,28.620001,29.750000,28.929955,5645000
2022-01-10,29.750000,31.120001,29.299999,30.690001,29.844044,4731100
2022-01-17,30.510000,30.600000,29.440001,29.780001,28.959127,5348400
2022-01-24,29.410000,30.010000,28.500000,29.000000,28.200626,7839900
2022-01-31,29.010000,30.160000,28.850000,29.610001,28.793814,5219300
2022-02-07,29.620001,31.389999,29.410000,30.459999,29.620382,6009500
2022-02-14,30.840000,32.150002,30.430000,31.870001,30.991518,6623300
2022-02-21,31.490000,31.520000,30.080000,31.049999,30.194118,4683300
2022-02-28,30.379999,30.639999,27.740000,28.010000,27.237917,7392500
2022-03-07,27.370001,27.440001,26.160000,26.450001,25.720919,7618800
2022-03-14,26.809999,28.320000,26.600000,28.320000,27.539370,5622500
2022-03-21,28.360001,28.700001,28.090000,28.440001,27.656065,3697900
2022-03-28,28.400000,29.190001,28.090000,28.299999,27.519922,4534400
2022-04-04,28.270000,28.500000,25.770000,26.059999,25.706295,6970000
2022-04-11,25.950001,26.270000,25.650000,25.750000,25.400503,4276800
2022-04-18,25.750000,27.049999,25.730000,25.930000,25.578060,5484100
2022-04-25,26.250000,26.790001,25.570000,26.250000,25.893717,6572700
2022-05-02,26.230000,27.129999,25.920000,26.680000,26.317881,5384400
2022-05-09,26.000000,26.200001,24.730000,25.629999,25.282131,7872400
2022-05-16,24.590000,25.250000,24.400000,25.020000,24.680412,7980300
2022-05-23,25.080000,25.389999,24.370001,25.150000,24.808647,6310300
2022-05-30,24.879999,25.840000,24.740000,24.959999,24.621225,5278900
2022-06-06,25.270000,25.610001,24.620001,24.700001,24.364756,5896200
2022-06-13,24.350000,25.040001,23.930000,24.350000,24.019505,8092400
2022-06-20,24.570000,25.250000,24.520000,25.040001,24.700140,4339600
2022-06-27,24.549999,25.209999,23.730000,24.209999,23.881405,6836300
2022-07-04,23.500000,24.290001,23.209999,24.160000,23.832083,5997700
2022-07-11,24.170000,24.730000,23.809999,24.620001,24.285841,5063700
2022-07-18,24.790001,25.639999,24.700001,25.459999,25.114439,6659100
2022-07-25,25.660000,25.879999,25.100000,25.719999,25.370909,5269800
2022-08-01,25.959999,26.410000,24.910000,25.020000,24.680412,5747900
2022-08-08,25.250000,27.350000,24.920000,27.040001,26.672995,6263800
2022-08-15,27.190001,27.400000,26.809999,27.049999,26.682858,4662700
2022-08-22,26.889999,27.150000,26.320000,26.340000,25.982496,3790900
2022-08-29,26.420000,26.920000,25.980000,26.170000,25.814802,4424600
2022-09-05,25.799999,26.020000,25.270000,25.950001,25.597790,4618800
2022-09-12,25.940001,26.190001,24.500000,24.570000,24.236519,5523000
2022-09-19,24.459999,24.840000,23.250000,23.520000,23.200771,5930400
2022-09-26,23.059999,23.280001,21.530001,21.590000,21.296967,8483300
2022-10-03,22.170000,22.959999,21.980000,22.309999,22.309999,6342900
2022-10-10,22.219999,22.350000,21.590000,22.020000,22.020000,7319800
2022-10-17,22.250000,22.350000,21.440001,22.000000,22.000000,6745900
2022-10-24,21.840000,22.930000,21.780001,22.830000,22.830000,7091300
2022-10-31,22.690001,23.530001,22.580000,23.450001,23.450001,5316600
2022-11-07,23.370001,24.049999,22.200001,23.980000,23.980000,5549400
2022-11-14,23.559999,24.049999,23.219999,23.780001,23.780001,4410200
2022-11-21,23.610001,24.500000,23.580000,24.430000,24.430000,2744500
2022-11-28,24.219999,24.690001,23.780001,24.170000,24.170000,5682300
2022-12-05,23.910000,24.080000,23.500000,23.940001,23.940001,4341000
2022-12-12,23.959999,24.740000,23.510000,23.570000,23.570000,5755500
2022-12-19,23.500000,23.740000,22.709999,23.120001,23.120001,7082500
2022-12-26,22.879999,23.010000,22.350000,22.860001,22.860001,4302900
2023-01-02,23.090000,24.040001,22.959999,23.959999,23.959999,5633100
2023-01-09,24.090000,24.400000,23.440001,23.580000,23.580000,6736700
2023-01-16,24.020000,24.340000,23.530001,23.950001,23.950001,3913500
2023-01-23,23.780001,24.639999,23.770000,24.590000,24.590000,4609800
2023-01-30,24.459999,25.420000,24.309999,24.600000,24.600000,5538800
2023-02-06,24.520000,25.209999,24.330000,25.129999,25.129999,5610700
2023-02-13,25.250000,25.570000,25.040001,25.540001,25.540001,4250900
2023-02-20,26.030001,26.280001,25.639999,25.750000,25.750000,4638300
2023-02-27,26.240000,26.700001,25.830000,26.700001,26.700001,6022700
2023-03-06,26.700001,26.830000,26.120001,26.260000,26.260000,4446400
2023-03-13,25.740000,25.910000,24.600000,24.930000,24.930000,7000500
2023-03-20,25.040001,25.950001,25.030001,25.700001,25.700001,5139300
2023-03-27,25.879999,26.500000,25.750000,26.490000,26.490000,3698400
2023-04-03,26.670000,27.080000,26.080000,26.129999,26.129999,3535200
2023-04-10,26.049999,26.680000,26.049999,26.100000,26.100000,4893400
2023-04-17,26.180000,26.520000,25.780001,25.920000,25.920000,4139700
2023-04-24,25.870001,26.590000,25.750000,26.580000,26.580000,5307400
2023-05-01,26.600000,26.780001,25.930000,26.750000,26.750000,4422200
2023-05-08,26.799999,28.049999,26.700001,27.750000,27.750000,5852300
2023-05-15,27.600000,28.350000,27.490000,28.200001,28.200001,4654400
2023-05-22,28.580000,28.790001,28.170000,28.670000,28.670000,5962100
2023-05-29,29.059999,29.660000,28.170000,29.590000,29.590000,4602700
2023-06-05,30.000000,30.780001,29.740000,30.740000,30.740000,6845900
2023-06-12,30.900000,32.619999,30.870001,31.320000,31.320000,9532300
2023-06-19,30.850000,31.219999,29.990000,30.150000,30.150000,4274300
2023-06-26,30.170000,30.600000,29.950001,30.309999,30.309999,6151700
2023-07-03,30.730000,30.780001,29.920000,30.180000,30.180000,3927500
2023-07-10,29.690001,30.540001,29.660000,30.230000,30.230000,4606100
2023-07-17,30.200001,31.290001,29.969999,31.180000,31.180000,4647300
2023-07-24,31.440001,31.900000,31.330000,31.790001,31.790001,4117900
2023-07-31,31.809999,32.070000,30.430000,30.850000,30.850000,4074500
2023-08-07,31.059999,32.570000,30.850000,31.879999,31.879999,5390400
2023-08-14,30.900000,30.980000,30.129999,30.350000,30.350000,4595500
2023-08-21,30.389999,31.540001,30.389999,31.120001,31.120001,3667600
2023-08-28,31.709999,32.570000,31.400000,32.330002,32.330002,3649500
2023-09-04,32.889999,33.660000,32.830002,33.549999,33.549999,4702200
2023-09-11,33.750000,35.669998,33.750000,35.340000,35.340000,5389900
2023-09-18,35.209999,36.820000,34.939999,35.230000,35.230000,6249700
2023-09-25,35.020000,35.230000,33.560001,33.639999,33.639999,4199800
2023-10-02,33.500000,33.779999,31.400000,32.770000,32.770000,6335100
2023-10-09,32.619999,34.400002,32.509998,33.340000,33.340000,3839200
2023-10-16,33.439999,33.959999,32.389999,32.430000,32.430000,4883900
2023-10-23,32.150002,32.590000,31.309999,31.379999,31.379999,4975200
2023-10-30,30.719999,32.330002,30.340000,32.209999,32.209999,6569900
2023-11-06,32.509998,32.520000,30.910000,31.580000,31.580000,7085400
2023-11-13,30.990000,32.570000,30.820000,32.570000,32.570000,6200600
2023-11-20,31.570000,31.700001,30.730000,31.629999,31.629999,3457000
2023-11-27,31.250000,31.290001,30.559999,31.170000,31.170000,5425200
2023-12-04,30.350000,31.160000,30.090000,30.480000,30.480000,5181800
2023-12-11,30.700001,30.900000,29.049999,29.440001,29.440001,8015100
2023-12-18,29.940001,30.870001,29.770000,30.590000,30.590000,5098400
2023-12-25,30.379999,31.040001,30.379999,30.910000,30.910000,2223900
2024-01-01,30.690001,32.049999,30.570000,31.750000,31.750000,3903700
2024-01-08,31.770000,32.500000,31.459999,32.150002,32.150002,6061200
2024-01-15,32.000000,32.730000,31.700001,32.360001,32.360001,3929200
2024-01-22,32.560001,32.619999,32.119999,32.490002,32.490002,3943200
2024-01-29,33.160000,33.869999,33.070000,33.529999,33.529999,4548000
2024-02-05,34.070000,35.180000,33.560001,34.360001,34.360001,5439700
